event_id,observation_timestamp,expiry_date,option_parent,asset,instrument_id,symbol,raw_symbol,option_type,strike,futures_mid,moneyness_distance,underlying_id,underlying_symbol,security_type,instrument_class,status
2026-02-25_2026-02-27,2026-02-25T01:15:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1788500000000002,0.0011499999999997623,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759790,4EUG6 P1177,4EUG6 P1177,P,1.1775,1.1788500000000002,0.0013500000000001844,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1788500000000002,0.0011499999999997623,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:15:00+00:00,2026-02-27,4EU.OPT,4EU,42519918,4EUG6 C1177,4EUG6 C1177,C,1.1775,1.1788500000000002,0.0013500000000001844,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:30:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.17895,0.0010499999999999954,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759790,4EUG6 P1177,4EUG6 P1177,P,1.1775,1.17895,0.0014499999999999513,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.17895,0.0010499999999999954,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:30:00+00:00,2026-02-27,4EU.OPT,4EU,42519918,4EUG6 C1177,4EUG6 C1177,C,1.1775,1.17895,0.0014499999999999513,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:45:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1790500000000002,0.0009499999999997844,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759790,4EUG6 P1177,4EUG6 P1177,P,1.1775,1.1790500000000002,0.0015500000000001624,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1790500000000002,0.0009499999999997844,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T01:45:00+00:00,2026-02-27,4EU.OPT,4EU,42519918,4EUG6 C1177,4EUG6 C1177,C,1.1775,1.1790500000000002,0.0015500000000001624,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T02:00:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1789,0.0010999999999998789,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T02:00:00+00:00,2026-02-27,4EU.OPT,4EU,42759790,4EUG6 P1177,4EUG6 P1177,P,1.1775,1.1789,0.0014000000000000679,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T02:00:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1789,0.0010999999999998789,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T02:00:00+00:00,2026-02-27,4EU.OPT,4EU,42519918,4EUG6 C1177,4EUG6 C1177,C,1.1775,1.1789,0.0014000000000000679,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T02:15:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1795,0.0004999999999999449,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T02:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1795,0.0004999999999999449,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T02:30:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.179525,0.0004750000000000032,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T02:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.179525,0.0004750000000000032,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T02:45:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1799499999999998,5.0000000000105516e-05,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T02:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1799499999999998,5.0000000000105516e-05,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T03:00:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1803,0.00029999999999996696,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T03:00:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1803,0.00029999999999996696,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T03:15:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1797499999999999,0.0002500000000000835,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T03:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1797499999999999,0.0002500000000000835,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T03:30:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.17985,0.00014999999999987246,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T03:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.17985,0.00014999999999987246,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T03:45:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.18005,5.0000000000105516e-05,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T03:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.18005,5.0000000000105516e-05,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T04:00:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.180025,2.500000000016378e-05,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T04:00:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.180025,2.500000000016378e-05,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T04:15:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1799499999999998,5.0000000000105516e-05,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T04:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1799499999999998,5.0000000000105516e-05,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T04:30:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.180375,0.0003750000000000142,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T04:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.180375,0.0003750000000000142,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T04:45:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1804000000000001,0.000400000000000178,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T04:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1804000000000001,0.000400000000000178,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:00:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1805500000000002,0.0005500000000002725,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:00:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1805500000000002,0.0005500000000002725,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:00:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.1805500000000002,0.0019499999999998963,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:00:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.1805500000000002,0.0019499999999998963,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:15:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1807750000000001,0.0007750000000001922,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1807750000000001,0.0007750000000001922,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:15:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.1807750000000001,0.0017249999999999766,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:15:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.1807750000000001,0.0017249999999999766,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:30:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.180875,0.0008749999999999591,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.180875,0.0008749999999999591,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:30:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.180875,0.0016250000000002096,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:30:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.180875,0.0016250000000002096,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:45:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1815250000000002,0.0015250000000002206,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1815250000000002,0.0015250000000002206,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:45:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.1815250000000002,0.0009749999999999481,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T05:45:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.1815250000000002,0.0009749999999999481,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:00:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.181175,0.0011750000000001481,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:00:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.181175,0.0011750000000001481,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:00:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.181175,0.0013250000000000206,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:00:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.181175,0.0013250000000000206,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:15:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1812999999999998,0.0012999999999998568,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1812999999999998,0.0012999999999998568,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:15:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.1812999999999998,0.001200000000000312,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:15:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.1812999999999998,0.001200000000000312,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:30:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1815,0.0015000000000000568,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1815,0.0015000000000000568,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:30:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.1815,0.001000000000000112,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:30:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.1815,0.001000000000000112,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:45:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1812749999999999,0.001274999999999915,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1812749999999999,0.001274999999999915,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:45:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.1812749999999999,0.0012250000000002537,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T06:45:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.1812749999999999,0.0012250000000002537,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:00:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1816,0.0016000000000000458,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:00:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1816,0.0016000000000000458,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:00:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.1816,0.0009000000000001229,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:00:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.1816,0.0009000000000001229,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:15:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.18155,0.0015500000000001624,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.18155,0.0015500000000001624,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:15:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.18155,0.0009500000000000064,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:15:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.18155,0.0009500000000000064,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:30:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1812999999999998,0.0012999999999998568,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1812999999999998,0.0012999999999998568,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:30:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.1812999999999998,0.001200000000000312,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:30:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.1812999999999998,0.001200000000000312,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:45:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.181225,0.0012250000000000316,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.181225,0.0012250000000000316,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:45:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.181225,0.0012750000000001371,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T07:45:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.181225,0.0012750000000001371,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:00:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1807750000000001,0.0007750000000001922,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:00:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1807750000000001,0.0007750000000001922,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:00:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.1807750000000001,0.0017249999999999766,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:00:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.1807750000000001,0.0017249999999999766,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:15:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.180625,0.0006250000000000977,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.180625,0.0006250000000000977,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:15:00+00:00,2026-02-27,4EU.OPT,4EU,42679369,4EUG6 P1182,4EUG6 P1182,P,1.1825,1.180625,0.001875000000000071,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:15:00+00:00,2026-02-27,4EU.OPT,4EU,42888211,4EUG6 C1182,4EUG6 C1182,C,1.1825,1.180625,0.001875000000000071,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:30:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.180275,0.0002750000000000252,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.180275,0.0002750000000000252,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:45:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.180375,0.0003750000000000142,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T08:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.180375,0.0003750000000000142,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T09:00:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.180075,7.500000000004725e-05,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T09:00:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.180075,7.500000000004725e-05,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T09:15:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1799499999999998,5.0000000000105516e-05,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T09:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1799499999999998,5.0000000000105516e-05,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T09:30:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1799499999999998,5.0000000000105516e-05,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T09:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1799499999999998,5.0000000000105516e-05,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T09:45:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.179725,0.0002750000000000252,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T09:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.179725,0.0002750000000000252,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T10:00:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.179875,0.00012499999999993072,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T10:00:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.179875,0.00012499999999993072,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T10:15:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1797,0.00029999999999996696,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T10:15:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1797,0.00029999999999996696,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T10:30:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.1795,0.0004999999999999449,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T10:30:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.1795,0.0004999999999999449,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T10:45:00+00:00,2026-02-27,4EU.OPT,4EU,42818045,4EUG6 C1180,4EUG6 C1180,C,1.18,1.179225,0.0007749999999999702,57062,6EH6,OOF,C,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T10:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759790,4EUG6 P1177,4EUG6 P1177,P,1.1775,1.179225,0.0017249999999999766,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T10:45:00+00:00,2026-02-27,4EU.OPT,4EU,42759966,4EUG6 P1180,4EUG6 P1180,P,1.18,1.179225,0.0007749999999999702,57062,6EH6,OOF,P,QUALIFIED
2026-02-25_2026-02-27,2026-02-25T10:45:00+00:00,2026-02-27,4EU.OPT,4EU,42519918,4EUG6 C1177,4EUG6 C1177,C,1.1775,1.179225,0.0017249999999999766,57062,6EH6,OOF,C,QUALIFIED
